model,preset,gender,image_index,image_name,ranker_recognizer,source_gallery_member_path,source_gallery_distance,source_match_top1,source_match_top5,top1_ranker_distance,top1_gallery_member_path
hyperswap_1c_256,preset_A,male,3,male3.png,arcface,ffhq/Part1/00015.png,0.9948381185531616,False,False,0.22992068529129028,ffhq/Part1/00082.png
hyperswap_1c_256,preset_A,male,3,male3.png,adaface,ffhq/Part1/00015.png,0.9926286935806274,False,False,0.27975815534591675,ffhq/Part1/00082.png
hyperswap_1c_256,preset_A,male,4,male4.png,arcface,ffhq/Part1/00029.png,0.9189401268959045,False,False,0.18129056692123413,ffhq/Part1/00082.png
hyperswap_1c_256,preset_A,male,4,male4.png,adaface,ffhq/Part1/00029.png,0.9715871810913086,False,False,0.23632025718688965,ffhq/Part1/00082.png
hyperswap_1c_256,preset_A,male,5,male5.png,arcface,ffhq/Part1/00036.png,0.9409006237983704,False,False,0.16696566343307495,ffhq/Part1/00082.png
hyperswap_1c_256,preset_A,male,5,male5.png,adaface,ffhq/Part1/00036.png,1.0564254522323608,False,False,0.21877813339233398,ffhq/Part1/00082.png
hyperswap_1c_256,preset_B,female,1,female1.png,arcface,ffhq/Part1/00018.png,1.0965027809143066,False,False,0.24909842014312744,ffhq/Part1/00128.png
hyperswap_1c_256,preset_B,female,1,female1.png,adaface,ffhq/Part1/00018.png,1.0478942394256592,False,False,0.22523772716522217,ffhq/Part1/00128.png
hyperswap_1c_256,preset_B,female,2,female2.png,arcface,ffhq/Part1/00041.png,0.9511184692382812,False,False,0.20649921894073486,ffhq/Part1/00128.png
hyperswap_1c_256,preset_B,female,2,female2.png,adaface,ffhq/Part1/00041.png,0.9106206893920898,False,False,0.2455427646636963,ffhq/Part1/00128.png
hyperswap_1c_256,preset_B,female,3,female3.png,arcface,ffhq/Part1/00059.png,1.005044937133789,False,False,0.22090661525726318,ffhq/Part1/00128.png
hyperswap_1c_256,preset_B,female,3,female3.png,adaface,ffhq/Part1/00059.png,0.9792597889900208,False,False,0.22953301668167114,ffhq/Part1/00128.png
hyperswap_1c_256,preset_B,female,4,female4.png,arcface,ffhq/Part1/00077.png,1.00895094871521,False,False,0.2475874423980713,ffhq/Part1/00128.png
hyperswap_1c_256,preset_B,female,4,female4.png,adaface,ffhq/Part1/00077.png,1.0144156217575073,False,False,0.24930155277252197,ffhq/Part1/00128.png
hyperswap_1c_256,preset_B,female,5,female5.png,arcface,ffhq/Part1/00081.png,1.0821778774261475,False,False,0.21092116832733154,ffhq/Part1/00128.png
hyperswap_1c_256,preset_B,female,5,female5.png,adaface,ffhq/Part1/00081.png,1.0322902202606201,False,False,0.24292117357254028,ffhq/Part1/00128.png
hyperswap_1c_256,preset_B,male,1,male1.png,arcface,ffhq/Part1/00011.png,1.080127477645874,False,False,0.19834226369857788,ffhq/Part1/00082.png
hyperswap_1c_256,preset_B,male,1,male1.png,adaface,ffhq/Part1/00011.png,1.0693618059158325,False,False,0.23493337631225586,ffhq/Part1/00082.png
hyperswap_1c_256,preset_B,male,2,male2.png,arcface,ffhq/Part1/00012.png,0.9801064133644104,False,False,0.2660102844238281,ffhq/Part1/00082.png
hyperswap_1c_256,preset_B,male,2,male2.png,adaface,ffhq/Part1/00012.png,0.9410368204116821,False,False,0.3280158042907715,ffhq/Part1/00082.png
hyperswap_1c_256,preset_B,male,3,male3.png,arcface,ffhq/Part1/00015.png,1.044148564338684,False,False,0.2464328408241272,ffhq/Part1/00082.png
hyperswap_1c_256,preset_B,male,3,male3.png,adaface,ffhq/Part1/00015.png,1.032825231552124,False,False,0.29730939865112305,ffhq/Part1/00082.png
hyperswap_1c_256,preset_B,male,4,male4.png,arcface,ffhq/Part1/00029.png,0.9760329723358154,False,False,0.1861376166343689,ffhq/Part1/00082.png
hyperswap_1c_256,preset_B,male,4,male4.png,adaface,ffhq/Part1/00029.png,1.0230146646499634,False,False,0.24517476558685303,ffhq/Part1/00082.png
hyperswap_1c_256,preset_B,male,5,male5.png,arcface,ffhq/Part1/00036.png,1.008663296699524,False,False,0.17906630039215088,ffhq/Part1/00082.png
hyperswap_1c_256,preset_B,male,5,male5.png,adaface,ffhq/Part1/00036.png,1.0880677700042725,False,False,0.2427525520324707,ffhq/Part1/00082.png
hyperswap_1c_256,preset_D,female,1,female1.png,arcface,ffhq/Part1/00018.png,1.0977784395217896,False,False,0.2472316026687622,ffhq/Part1/00128.png
hyperswap_1c_256,preset_D,female,1,female1.png,adaface,ffhq/Part1/00018.png,1.049986720085144,False,False,0.22410225868225098,ffhq/Part1/00128.png
hyperswap_1c_256,preset_D,female,2,female2.png,arcface,ffhq/Part1/00041.png,0.9529293179512024,False,False,0.20351159572601318,ffhq/Part1/00128.png
hyperswap_1c_256,preset_D,female,2,female2.png,adaface,ffhq/Part1/00041.png,0.9104249477386475,False,False,0.24448180198669434,ffhq/Part1/00128.png
hyperswap_1c_256,preset_D,female,3,female3.png,arcface,ffhq/Part1/00059.png,1.0072062015533447,False,False,0.21216857433319092,ffhq/Part1/00128.png
hyperswap_1c_256,preset_D,female,3,female3.png,adaface,ffhq/Part1/00059.png,0.9823949337005615,False,False,0.22279959917068481,ffhq/Part1/00128.png
