model,preset,preset_label,gender,image_index,image_name,original_path,reference_path,modified_path,recognizer,cos_distance_original_modified,cos_distance_reference_modified,cos_similarity_original_modified,cos_similarity_reference_modified,identity_replacement_score
hyperswap_1a_256,preset_D,D - high detail,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/female/female2.png,adaface,0.9072637557983398,0.21801358461380005,0.09273624420166016,0.7819864153862,0.6892501711845398
hyperswap_1a_256,preset_D,D - high detail,female,3,female3.png,/srv/filaka-shared/diploma-new/test-img/female3.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/female/female3.png,arcface,1.0207438468933105,0.19366329908370972,-0.020743846893310547,0.8063367009162903,0.8270805478096008
hyperswap_1a_256,preset_D,D - high detail,female,3,female3.png,/srv/filaka-shared/diploma-new/test-img/female3.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/female/female3.png,adaface,0.9680046439170837,0.2168717384338379,0.03199535608291626,0.7831282615661621,0.7511329054832458
hyperswap_1a_256,preset_D,D - high detail,female,4,female4.png,/srv/filaka-shared/diploma-new/test-img/female4.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/female/female4.png,arcface,1.0127650499343872,0.22109603881835938,-0.012765049934387207,0.7789039611816406,0.7916690111160278
hyperswap_1a_256,preset_D,D - high detail,female,4,female4.png,/srv/filaka-shared/diploma-new/test-img/female4.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/female/female4.png,adaface,1.006554126739502,0.22003352642059326,-0.006554126739501953,0.7799664735794067,0.7865206003189087
hyperswap_1a_256,preset_D,D - high detail,female,5,female5.png,/srv/filaka-shared/diploma-new/test-img/female5.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/female/female5.png,arcface,1.0640342235565186,0.22136342525482178,-0.06403422355651855,0.7786365747451782,0.8426707983016968
hyperswap_1a_256,preset_D,D - high detail,female,5,female5.png,/srv/filaka-shared/diploma-new/test-img/female5.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/female/female5.png,adaface,1.0095850229263306,0.24971884489059448,-0.009585022926330566,0.7502811551094055,0.7598661780357361
hyperswap_1a_256,preset_D,D - high detail,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male1.png,arcface,1.0622799396514893,0.19337040185928345,-0.06227993965148926,0.8066295981407166,0.8689095377922058
hyperswap_1a_256,preset_D,D - high detail,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male1.png,adaface,1.0611801147460938,0.2291492223739624,-0.06118011474609375,0.7708507776260376,0.8320308923721313
hyperswap_1a_256,preset_D,D - high detail,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male2.png,arcface,0.9573021531105042,0.2805653214454651,0.04269784688949585,0.7194346785545349,0.6767368316650391
hyperswap_1a_256,preset_D,D - high detail,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male2.png,adaface,0.9134833812713623,0.32190537452697754,0.0865166187286377,0.6780946254730225,0.5915780067443848
hyperswap_1a_256,preset_D,D - high detail,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male3.png,arcface,1.009780764579773,0.24907994270324707,-0.00978076457977295,0.7509200572967529,0.7607008218765259
hyperswap_1a_256,preset_D,D - high detail,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male3.png,adaface,1.0135095119476318,0.32659029960632324,-0.013509511947631836,0.6734097003936768,0.6869192123413086
hyperswap_1a_256,preset_D,D - high detail,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male4.png,arcface,0.9287716746330261,0.1932220458984375,0.07122832536697388,0.8067779541015625,0.7355496287345886
hyperswap_1a_256,preset_D,D - high detail,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male4.png,adaface,0.9825354814529419,0.21735286712646484,0.017464518547058105,0.7826471328735352,0.765182614326477
hyperswap_1a_256,preset_D,D - high detail,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male5.png,arcface,1.0233936309814453,0.18187111616134644,-0.023393630981445312,0.8181288838386536,0.8415225148200989
hyperswap_1a_256,preset_D,D - high detail,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_D/male/male5.png,adaface,1.0445435047149658,0.23213326930999756,-0.04454350471496582,0.7678667306900024,0.8124102354049683
hyperswap_1a_256,preset_E,E - enhanced output,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female1.png,arcface,1.0564148426055908,0.2743724584579468,-0.05641484260559082,0.7256275415420532,0.782042384147644
hyperswap_1a_256,preset_E,E - enhanced output,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female1.png,adaface,0.9845216870307922,0.22877192497253418,0.015478312969207764,0.7712280750274658,0.7557497620582581
hyperswap_1a_256,preset_E,E - enhanced output,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female2.png,arcface,0.8813802599906921,0.18987911939620972,0.11861974000930786,0.8101208806037903,0.6915011405944824
hyperswap_1a_256,preset_E,E - enhanced output,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female2.png,adaface,0.8662245869636536,0.20401203632354736,0.13377541303634644,0.7959879636764526,0.6622125506401062
hyperswap_1a_256,preset_E,E - enhanced output,female,3,female3.png,/srv/filaka-shared/diploma-new/test-img/female3.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female3.png,arcface,0.9867042899131775,0.20932358503341675,0.01329571008682251,0.7906764149665833,0.7773807048797607
hyperswap_1a_256,preset_E,E - enhanced output,female,3,female3.png,/srv/filaka-shared/diploma-new/test-img/female3.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female3.png,adaface,0.9363036751747131,0.22359740734100342,0.06369632482528687,0.7764025926589966,0.7127062678337097
hyperswap_1a_256,preset_E,E - enhanced output,female,4,female4.png,/srv/filaka-shared/diploma-new/test-img/female4.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female4.png,arcface,0.9705691933631897,0.23156023025512695,0.029430806636810303,0.768439769744873,0.7390089631080627
hyperswap_1a_256,preset_E,E - enhanced output,female,4,female4.png,/srv/filaka-shared/diploma-new/test-img/female4.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female4.png,adaface,0.9645086526870728,0.2148505449295044,0.035491347312927246,0.7851494550704956,0.7496581077575684
hyperswap_1a_256,preset_E,E - enhanced output,female,5,female5.png,/srv/filaka-shared/diploma-new/test-img/female5.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female5.png,arcface,1.0230555534362793,0.2272930145263672,-0.023055553436279297,0.7727069854736328,0.7957625389099121
hyperswap_1a_256,preset_E,E - enhanced output,female,5,female5.png,/srv/filaka-shared/diploma-new/test-img/female5.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/female/female5.png,adaface,0.9746039509773254,0.25429999828338623,0.02539604902267456,0.7457000017166138,0.7203039526939392
hyperswap_1a_256,preset_E,E - enhanced output,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/male/male1.png,arcface,1.0328205823898315,0.19930464029312134,-0.03282058238983154,0.8006953597068787,0.8335159420967102
hyperswap_1a_256,preset_E,E - enhanced output,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/male/male1.png,adaface,1.0434294939041138,0.23159253597259521,-0.04342949390411377,0.7684074640274048,0.8118369579315186
hyperswap_1a_256,preset_E,E - enhanced output,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/male/male2.png,arcface,0.9006434082984924,0.2971891164779663,0.09935659170150757,0.7028108835220337,0.6034542918205261
hyperswap_1a_256,preset_E,E - enhanced output,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/male/male2.png,adaface,0.8743067383766174,0.33392333984375,0.12569326162338257,0.66607666015625,0.5403833985328674
hyperswap_1a_256,preset_E,E - enhanced output,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/male/male3.png,arcface,0.9858012795448303,0.23628515005111694,0.014198720455169678,0.7637148499488831,0.7495161294937134
hyperswap_1a_256,preset_E,E - enhanced output,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/male/male3.png,adaface,0.9836872816085815,0.31748318672180176,0.016312718391418457,0.6825168132781982,0.6662040948867798
hyperswap_1a_256,preset_E,E - enhanced output,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/male/male4.png,arcface,0.8966730833053589,0.20416605472564697,0.10332691669464111,0.795833945274353,0.6925070285797119
hyperswap_1a_256,preset_E,E - enhanced output,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/male/male4.png,adaface,0.9388577938079834,0.22701644897460938,0.0611422061920166,0.7729835510253906,0.711841344833374
hyperswap_1a_256,preset_E,E - enhanced output,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/male/male5.png,arcface,0.9950913190841675,0.18563413619995117,0.0049086809158325195,0.8143658638000488,0.8094571828842163
hyperswap_1a_256,preset_E,E - enhanced output,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1a_256/preset_E/male/male5.png,adaface,1.0267093181610107,0.25006675720214844,-0.026709318161010742,0.7499332427978516,0.7766425609588623
hyperswap_1c_256,preset_A,A - baseline,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/female/female1.png,arcface,1.0332088470458984,0.2326396107673645,-0.03320884704589844,0.7673603892326355,0.8005692362785339
hyperswap_1c_256,preset_A,A - baseline,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/female/female1.png,adaface,1.0011407136917114,0.2052978277206421,-0.0011407136917114258,0.7947021722793579,0.7958428859710693
hyperswap_1c_256,preset_A,A - baseline,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/female/female2.png,arcface,0.8958420157432556,0.19625496864318848,0.10415798425674438,0.8037450313568115,0.6995870471000671
hyperswap_1c_256,preset_A,A - baseline,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/female/female2.png,adaface,0.8682998418807983,0.2333512306213379,0.13170015811920166,0.7666487693786621,0.6349486112594604
hyperswap_1c_256,preset_A,A - baseline,female,3,female3.png,/srv/filaka-shared/diploma-new/test-img/female3.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/female/female3.png,arcface,0.9671425223350525,0.20509874820709229,0.03285747766494751,0.7949012517929077,0.7620437741279602
hyperswap_1c_256,preset_A,A - baseline,female,3,female3.png,/srv/filaka-shared/diploma-new/test-img/female3.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/female/female3.png,adaface,0.9389653205871582,0.21112710237503052,0.0610346794128418,0.7888728976249695,0.7278382182121277
hyperswap_1c_256,preset_A,A - baseline,female,4,female4.png,/srv/filaka-shared/diploma-new/test-img/female4.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/female/female4.png,arcface,0.9590029716491699,0.23505496978759766,0.04099702835083008,0.7649450302124023,0.7239480018615723
hyperswap_1c_256,preset_A,A - baseline,female,4,female4.png,/srv/filaka-shared/diploma-new/test-img/female4.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/female/female4.png,adaface,0.9709860682487488,0.23216569423675537,0.02901393175125122,0.7678343057632446,0.7388203740119934
hyperswap_1c_256,preset_A,A - baseline,female,5,female5.png,/srv/filaka-shared/diploma-new/test-img/female5.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/female/female5.png,arcface,1.0402792692184448,0.19836723804473877,-0.040279269218444824,0.8016327619552612,0.841912031173706
hyperswap_1c_256,preset_A,A - baseline,female,5,female5.png,/srv/filaka-shared/diploma-new/test-img/female5.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/female/female5.png,adaface,0.9981805086135864,0.21960151195526123,0.0018194913864135742,0.7803984880447388,0.7785789966583252
hyperswap_1c_256,preset_A,A - baseline,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/male/male1.png,arcface,1.0354795455932617,0.1826035976409912,-0.03547954559326172,0.8173964023590088,0.8528759479522705
hyperswap_1c_256,preset_A,A - baseline,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/male/male1.png,adaface,1.0320723056793213,0.21327698230743408,-0.03207230567932129,0.7867230176925659,0.8187953233718872
hyperswap_1c_256,preset_A,A - baseline,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/male/male2.png,arcface,0.9412199854850769,0.26048892736434937,0.058780014514923096,0.7395110726356506,0.6807310581207275
hyperswap_1c_256,preset_A,A - baseline,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/male/male2.png,adaface,0.9097188711166382,0.31442272663116455,0.09028112888336182,0.6855772733688354,0.5952961444854736
hyperswap_1c_256,preset_A,A - baseline,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/male/male3.png,arcface,0.9942025542259216,0.23073768615722656,0.005797445774078369,0.7692623138427734,0.7634648680686951
hyperswap_1c_256,preset_A,A - baseline,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/male/male3.png,adaface,0.9936221837997437,0.2794783115386963,0.006377816200256348,0.7205216884613037,0.7141438722610474
hyperswap_1c_256,preset_A,A - baseline,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/male/male4.png,arcface,0.9205009937286377,0.18132096529006958,0.0794990062713623,0.8186790347099304,0.7391800284385681
hyperswap_1c_256,preset_A,A - baseline,male,4,male4.png,/srv/filaka-shared/diploma-new/test-img/male4.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/male/male4.png,adaface,0.9720056653022766,0.23711460828781128,0.02799433469772339,0.7628853917121887,0.7348910570144653
hyperswap_1c_256,preset_A,A - baseline,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/male/male5.png,arcface,0.9408347010612488,0.16777050495147705,0.05916529893875122,0.832229495048523,0.7730641961097717
hyperswap_1c_256,preset_A,A - baseline,male,5,male5.png,/srv/filaka-shared/diploma-new/test-img/male5.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_A/male/male5.png,adaface,1.057681679725647,0.22003066539764404,-0.05768167972564697,0.779969334602356,0.8376510143280029
hyperswap_1c_256,preset_B,B - strong identity replacement,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/female/female1.png,arcface,1.0982203483581543,0.24759644269943237,-0.0982203483581543,0.7524035573005676,0.8506239056587219
hyperswap_1c_256,preset_B,B - strong identity replacement,female,1,female1.png,/srv/filaka-shared/diploma-new/test-img/female1.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/female/female1.png,adaface,1.047798752784729,0.22468191385269165,-0.047798752784729004,0.7753180861473083,0.8231168389320374
hyperswap_1c_256,preset_B,B - strong identity replacement,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/female/female2.png,arcface,0.9497552514076233,0.2062637209892273,0.05024474859237671,0.7937362790107727,0.743491530418396
hyperswap_1c_256,preset_B,B - strong identity replacement,female,2,female2.png,/srv/filaka-shared/diploma-new/test-img/female2.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/female/female2.png,adaface,0.9100779891014099,0.2462417483329773,0.08992201089859009,0.7537582516670227,0.6638362407684326
hyperswap_1c_256,preset_B,B - strong identity replacement,female,3,female3.png,/srv/filaka-shared/diploma-new/test-img/female3.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/female/female3.png,arcface,1.004472255706787,0.2192775011062622,-0.004472255706787109,0.7807224988937378,0.7851947546005249
hyperswap_1c_256,preset_B,B - strong identity replacement,female,3,female3.png,/srv/filaka-shared/diploma-new/test-img/female3.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/female/female3.png,adaface,0.9787933230400085,0.22740769386291504,0.021206676959991455,0.772592306137085,0.7513856291770935
hyperswap_1c_256,preset_B,B - strong identity replacement,female,4,female4.png,/srv/filaka-shared/diploma-new/test-img/female4.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/female/female4.png,arcface,1.008662462234497,0.24670934677124023,-0.00866246223449707,0.7532906532287598,0.7619531154632568
hyperswap_1c_256,preset_B,B - strong identity replacement,female,4,female4.png,/srv/filaka-shared/diploma-new/test-img/female4.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/female/female4.png,adaface,1.0141403675079346,0.24832600355148315,-0.01414036750793457,0.7516739964485168,0.7658143639564514
hyperswap_1c_256,preset_B,B - strong identity replacement,female,5,female5.png,/srv/filaka-shared/diploma-new/test-img/female5.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/female/female5.png,arcface,1.0816224813461304,0.2095259428024292,-0.08162248134613037,0.7904740571975708,0.8720965385437012
hyperswap_1c_256,preset_B,B - strong identity replacement,female,5,female5.png,/srv/filaka-shared/diploma-new/test-img/female5.png,/srv/filaka-shared/diploma-new/test-img/female_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/female/female5.png,adaface,1.032272219657898,0.2419137954711914,-0.03227221965789795,0.7580862045288086,0.7903584241867065
hyperswap_1c_256,preset_B,B - strong identity replacement,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/male/male1.png,arcface,1.0809102058410645,0.19776791334152222,-0.08091020584106445,0.8022320866584778,0.8831422924995422
hyperswap_1c_256,preset_B,B - strong identity replacement,male,1,male1.png,/srv/filaka-shared/diploma-new/test-img/male1.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/male/male1.png,adaface,1.0690593719482422,0.23501050472259521,-0.06905937194824219,0.7649894952774048,0.834048867225647
hyperswap_1c_256,preset_B,B - strong identity replacement,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/male/male2.png,arcface,0.9811240434646606,0.2665431499481201,0.018875956535339355,0.7334568500518799,0.7145808935165405
hyperswap_1c_256,preset_B,B - strong identity replacement,male,2,male2.png,/srv/filaka-shared/diploma-new/test-img/male2.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/male/male2.png,adaface,0.941887378692627,0.3295096158981323,0.05811262130737305,0.6704903841018677,0.6123777627944946
hyperswap_1c_256,preset_B,B - strong identity replacement,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/male/male3.png,arcface,1.0428887605667114,0.24750804901123047,-0.042888760566711426,0.7524919509887695,0.795380711555481
hyperswap_1c_256,preset_B,B - strong identity replacement,male,3,male3.png,/srv/filaka-shared/diploma-new/test-img/male3.png,/srv/filaka-shared/diploma-new/test-img/male_prot.png,/srv/filaka-shared/diploma-new/face-swap-experiment/processed_data/hyperswap_1c_256/preset_B/male/male3.png,adaface,1.0327032804489136,0.2971232533454895,-0.032703280448913574,0.7028767466545105,0.7355800271034241
